File number	Encoding	Confidence
4717	utf-8	0.99
4718	utf-8	0.99
4719	utf-8	0.99
4720	utf-8	0.99
4721	utf-8	0.99
4722	utf-8	0.99
4723	utf-8	0.99
4724	utf-8	0.99
4725	utf-8	0.99
4726	utf-8	0.99
4727	utf-8	0.99
4728	utf-8	0.99
4729	utf-8	0.99
4730	utf-8	0.99
4731	utf-8	0.99
4732	utf-8	0.99
4733	utf-8	0.99
4734	utf-8	0.99
4735	utf-8	0.99
4736	utf-8	0.99
4737	utf-8	0.99
4738	utf-8	0.99
4739	utf-8	0.99
4740	utf-8	0.99
4741	utf-8	0.99
4742	utf-8	0.99
4743	utf-8	0.99
4744	utf-8	0.99
4745	utf-8	0.99
4746	utf-8	0.99
4747	utf-8	0.99
4748	utf-8	0.99
4749	utf-8	0.99
4750	utf-8	0.99
4751	utf-8	0.99
4752	utf-8	0.99
4753	utf-8	0.99
4754	utf-8	0.99
4755	utf-8	0.99
4756	utf-8	0.99
4757	utf-8	0.99
4758	utf-8	0.99
4759	utf-8	0.99
4760	utf-8	0.99
4761	utf-8	0.99
4762	utf-8	0.99
4763	utf-8	0.99
4764	utf-8	0.99
4765	utf-8	0.99
4766	utf-8	0.99
4767	utf-8	0.99
4768	utf-8	0.99
4769	utf-8	0.99
4770	utf-8	0.99
4771	utf-8	0.99
4772	utf-8	0.99
4773	utf-8	0.99
4774	utf-8	0.99
4775	utf-8	0.99
4776	utf-8	0.99
4777	utf-8	0.99
4778	utf-8	0.99
4779	utf-8	0.99
4780	utf-8	0.99
4781	utf-8	0.99
4782	utf-8	0.99
4783	utf-8	0.99
4784	utf-8	0.99
4785	utf-8	0.99
4786	utf-8	0.99
4787	utf-8	0.99
4788	utf-8	0.99
4789	utf-8	0.99
4790	utf-8	0.99
4791	utf-8	0.99
4792	utf-8	0.99
4793	utf-8	0.99
4794	utf-8	0.99
4795	utf-8	0.99
4796	utf-8	0.99
4797	utf-8	0.99
4798	utf-8	0.99
4799	utf-8	0.99
4800	utf-8	0.99
4801	utf-8	0.99
4802	utf-8	0.99
4803	utf-8	0.99
4804	utf-8	0.99
4805	utf-8	0.99
4806	utf-8	0.99
4807	utf-8	0.99
4808	utf-8	0.99
4809	utf-8	0.99
4810	utf-8	0.99
4811	utf-8	0.99
4812	utf-8	0.99
4813	utf-8	0.99
4814	utf-8	0.99
4815	utf-8	0.99
4816	ascii	1.0
4817	utf-8	0.99
4818	utf-8	0.99
4819	utf-8	0.99
4820	utf-8	0.99
4821	utf-8	0.99
4822	utf-8	0.99
4823		0.0
4824	GB2312	0.99
4825	GB2312	0.99
4826	GB2312	0.99
4827	GB2312	0.99
4828	GB2312	0.99
4829	GB2312	0.99
4830	GB2312	0.99
4831	GB2312	0.99
4832	GB2312	0.99
4833	GB2312	0.99
4834	GB2312	0.99
4835	GB2312	0.99
4836	GB2312	0.99
4837	GB2312	0.99
4838	GB2312	0.99
4839	GB2312	0.99
4840	GB2312	0.99
4841	GB2312	0.99
4842	GB2312	0.99
4843	GB2312	0.99
4844	GB2312	0.99
4845	GB2312	0.99
4846	GB2312	0.99
4847	GB2312	0.99
4848	GB2312	0.99
4849	GB2312	0.99
4850	GB2312	0.99
4851	GB2312	0.99
4852	GB2312	0.99
4853	GB2312	0.99
4854	GB2312	0.99
4855	GB2312	0.99
4856	GB2312	0.99
4857	GB2312	0.99
4858	GB2312	0.99
4859	GB2312	0.99
4860	GB2312	0.99
4861	GB2312	0.99
4862	GB2312	0.99
4863	GB2312	0.99
4864	GB2312	0.99
4865	GB2312	0.99
4866	GB2312	0.99
4867	GB2312	0.99
4868	GB2312	0.99
4869	GB2312	0.99
4870	GB2312	0.99
4871	GB2312	0.99
4872	GB2312	0.99
4873	GB2312	0.99
4874	GB2312	0.99
4875	GB2312	0.99
4876	GB2312	0.99
4877	GB2312	0.99
4878	GB2312	0.99
4879	GB2312	0.99
4880	GB2312	0.99
4881	GB2312	0.99
4882	GB2312	0.99
4883	GB2312	0.99
4884	GB2312	0.99
4885	GB2312	0.99
4886	GB2312	0.99
4887	GB2312	0.99
4888	GB2312	0.99
4889	GB2312	0.99
4890	GB2312	0.99
4891	GB2312	0.99
4892	GB2312	0.99
4893	GB2312	0.99
4894	GB2312	0.99
4895	GB2312	0.99
4896	GB2312	0.99
4897	GB2312	0.99
4898	GB2312	0.99
4899	GB2312	0.99
4900	GB2312	0.99
4901	GB2312	0.99
4902	GB2312	0.99
4903	GB2312	0.99
4904	GB2312	0.99
4905	GB2312	0.99
4906	GB2312	0.99
4907	GB2312	0.99
4908	GB2312	0.99
4909	GB2312	0.99
4910	GB2312	0.99
4911	GB2312	0.99
4912	GB2312	0.99
4913	GB2312	0.99
4914	GB2312	0.99
4915	GB2312	0.99
4916	GB2312	0.99
4917	GB2312	0.99
4918	GB2312	0.99
4919	GB2312	0.99
4920	GB2312	0.99
4921	GB2312	0.99
4922	GB2312	0.99
4923	GB2312	0.99
4924	UTF-8-SIG	1.0
4925	GB2312	0.99
4926	GB2312	0.99
4927	GB2312	0.99
4928	GB2312	0.99
4929	GB2312	0.99
4930	GB2312	0.99
4931	GB2312	0.99
4932	GB2312	0.99
4933	GB2312	0.99
4934	GB2312	0.99
4935	GB2312	0.99
4936	GB2312	0.99
4937	GB2312	0.99
4938	GB2312	0.99
4939	GB2312	0.99
4940	GB2312	0.99
4941	GB2312	0.99
4942	GB2312	0.99
4943	GB2312	0.99
4944	GB2312	0.99
4945	GB2312	0.99
4946	GB2312	0.99
4947	GB2312	0.99
4948	GB2312	0.99
4949	GB2312	0.99
4950	GB2312	0.99
4951	GB2312	0.99
4952	GB2312	0.99
4953	GB2312	0.99
4954	GB2312	0.99
4955	GB2312	0.99
4956	GB2312	0.99
4957	GB2312	0.99
4958	GB2312	0.99
4959	GB2312	0.99
4960	GB2312	0.99
4961	GB2312	0.99
4962	GB2312	0.99
4963	GB2312	0.99
4964	GB2312	0.99
4965	GB2312	0.99
4966	GB2312	0.99
4967	GB2312	0.99
4968	GB2312	0.99
4969	GB2312	0.99
4970	GB2312	0.99
4971	GB2312	0.99
4972	GB2312	0.99
4973	GB2312	0.99
4974	GB2312	0.99
4975	GB2312	0.99
4976	GB2312	0.99
4977	GB2312	0.99
4978	GB2312	0.99
4979	GB2312	0.99
4980	GB2312	0.99
4981	GB2312	0.99
4982	GB2312	0.99
4983	GB2312	0.99
4984	GB2312	0.99
4985	GB2312	0.99
4986	GB2312	0.99
4987	GB2312	0.99
4988	GB2312	0.99
4989	GB2312	0.99
4990	GB2312	0.99
4991	GB2312	0.99
4992	GB2312	0.99
4993	GB2312	0.99
4994	GB2312	0.99
4995	GB2312	0.99
4996	GB2312	0.99
4997	GB2312	0.99
4998	GB2312	0.99
4999	GB2312	0.99
5000	GB2312	0.99
5001	GB2312	0.99
5002	GB2312	0.99
5003	GB2312	0.99
5004	GB2312	0.99
5005	GB2312	0.99
5006	GB2312	0.99
5007	GB2312	0.99
5008	GB2312	0.99
5009	GB2312	0.99
5010	GB2312	0.99
5011	GB2312	0.99
5012	GB2312	0.99
5013	GB2312	0.99
5014	GB2312	0.99
5015	GB2312	0.99
5016	GB2312	0.99
5017	GB2312	0.99
5018	GB2312	0.99
5019	GB2312	0.99
5020	GB2312	0.99
5021	GB2312	0.99
5022	GB2312	0.99
5023	GB2312	0.99
5024	GB2312	0.99
5025	GB2312	0.99
5026	GB2312	0.99
5027	GB2312	0.99
5028	GB2312	0.99
5029	utf-8	0.99
5030	utf-8	0.99
5031	utf-8	0.99
5032	utf-8	0.99
5033	utf-8	0.99
5034	utf-8	0.99
5035	GB2312	0.99
5036	utf-8	0.99
5037	utf-8	0.99
5038	utf-8	0.99
5039	utf-8	0.99
5040	utf-8	0.99
5041	utf-8	0.99
5042	utf-8	0.99
5043	utf-8	0.99
5044	utf-8	0.99
5045	utf-8	0.99
5046	Big5	0.99
5047	utf-8	0.99
5048	Big5	0.99
5049	Big5	0.99
5050	Big5	0.99
5051	Big5	0.99
5052	Big5	0.99
5053	Big5	0.99
5054	Big5	0.99
5055	Big5	0.99
5056	Big5	0.99
5057	Big5	0.99
5058	Big5	0.99
5059	Big5	0.99
5060	Big5	0.99
5061	Big5	0.99
5062	Big5	0.99
5063	Big5	0.99
5064	Big5	0.99
5065	Big5	0.99
5066	Big5	0.99
5067	Big5	0.99
5068	Big5	0.99
5069	Big5	0.99
5070	Big5	0.99
5071	Big5	0.99
5072	Big5	0.99
5073	Big5	0.99
5074	Big5	0.99
5075	Big5	0.99
5076	Big5	0.99
5077	Big5	0.99
5078	Big5	0.99
5079	Big5	0.99
5080	Big5	0.99
5081	Big5	0.99
5082	Big5	0.99
5083	Big5	0.99
5084	Big5	0.99
5085	Big5	0.99
5086	Big5	0.99
5087	Big5	0.99
5088	Big5	0.99
5089	Big5	0.99
5090	Big5	0.99
5091	Big5	0.99
5092	Big5	0.99
5093	Big5	0.99
5094	Big5	0.99
5095	Big5	0.99
5096	Big5	0.99
5097	utf-8	0.99
5098	utf-8	0.99
5099	utf-8	0.99
5100	Big5	0.99
5101	Big5	0.99
5102	Big5	0.99
5103	Big5	0.99
5104	Big5	0.99
5105	Big5	0.99
5106	Big5	0.99
5107	Big5	0.99
5108	Big5	0.99
5109	Big5	0.99
5110	Big5	0.99
5111	Big5	0.99
5112	Big5	0.99
5113	utf-8	0.99
5114	utf-8	0.99
5115	utf-8	0.99
5116	utf-8	0.99
5117	Big5	0.99
5118	utf-8	0.99
5119	Big5	0.99
5120	Big5	0.99
5121	Big5	0.99
5122	Big5	0.99
5123	Big5	0.99
5124	Big5	0.99
5125	Big5	0.99
5126	Big5	0.99
5127	Big5	0.99
5128	Big5	0.99
5129	Big5	0.99
5130	Big5	0.99
5131	Big5	0.99
5132	Big5	0.99
5133	Big5	0.99
5134	Big5	0.99
5135	Big5	0.99
5136	Big5	0.99
5137	Big5	0.99
5138	Big5	0.99
5139	Big5	0.99
5140	Big5	0.99
5141	Big5	0.99
5142	Big5	0.99
5143	Big5	0.99
5144	Big5	0.99
5145	Big5	0.99
5146	Big5	0.99
5147	Big5	0.99
5148	Big5	0.99
5149	Big5	0.99
5150	Big5	0.99
5151	Big5	0.99
5152	Big5	0.99
5153	Big5	0.99
5154	Big5	0.99
5155	Big5	0.99
5156	Big5	0.99
5157	Big5	0.99
5158	Big5	0.99
5159	Big5	0.99
5160	Big5	0.99
5161	Big5	0.99
5162	Big5	0.99
5163	Big5	0.99
5164	Big5	0.99
5165	Big5	0.99
5166	Big5	0.99
5167	Big5	0.99
5168	Big5	0.99
5169	Big5	0.99
5170	Big5	0.99
5171	Big5	0.99
5172	Big5	0.99
5173	Big5	0.99
5174	Big5	0.99
5175	Big5	0.99
5176	Big5	0.99
5177	Big5	0.99
5178	Big5	0.99
5179	Big5	0.99
5180	Big5	0.99
5181	Big5	0.99
5182	Big5	0.99
5183	Big5	0.99
5184	Big5	0.99
5185	Big5	0.99
5186	Big5	0.99
5187	Big5	0.99
5188	Big5	0.99
5189	Big5	0.99
5190	Big5	0.99
5191	Big5	0.99
5192	Big5	0.99
5193	Big5	0.99
5194	Big5	0.99
5195	Big5	0.99
5196	Big5	0.99
5197	Big5	0.99
5198	Big5	0.99
5199	ascii	1.0
5200	utf-8	0.99
5201	utf-8	0.99
5202	Big5	0.99
5203	utf-8	0.99
5204	Big5	0.99
5205	Big5	0.99
5206	utf-8	0.99
5207	utf-8	0.99
5208	utf-8	0.99
5209	Big5	0.99
5210	Big5	0.99
5211	Big5	0.99
5212	Big5	0.99
5213	Big5	0.99
5214	Big5	0.99
5215	Big5	0.99
5216	Big5	0.99
5217	Big5	0.99
5218	Big5	0.99
5219	Big5	0.99
5220	Big5	0.99
5221	Big5	0.99
5222	Big5	0.99
5223	Big5	0.99
5224	Big5	0.99
5225	Big5	0.99
5226	Big5	0.99
5227	Big5	0.99
5228	Big5	0.99
5229	Big5	0.99
5230	Big5	0.99
5231	Big5	0.99
5232	Big5	0.99
5233	Big5	0.99
5234	utf-8	0.99
5235	utf-8	0.99
5236	Big5	0.99
5237	utf-8	0.99
5238	utf-8	0.99
5239	utf-8	0.99
5240	utf-8	0.99
5241	Big5	0.99
5242	Big5	0.99
5243	Big5	0.99
5244	Big5	0.99
5245	Big5	0.99
5246	Big5	0.99
5247	Big5	0.99
5248	Big5	0.99
5249	Big5	0.99
5250	Big5	0.99
5251	Big5	0.99
5252	Big5	0.99
5253	Big5	0.99
5254	Big5	0.99
5255	Big5	0.99
5256	Big5	0.99
5257	Big5	0.99
5258	Big5	0.99
5259	Big5	0.99
5260	Big5	0.99
5261	Big5	0.99
5262	Big5	0.99
5263	Big5	0.99
5264	Big5	0.99
5265	Big5	0.99
5266	Big5	0.99
5267	Big5	0.99
5268	Big5	0.99
5269	Big5	0.99
5270	Big5	0.99
5271	Big5	0.99
5272	Big5	0.99
5273	Big5	0.99
5274	utf-8	0.99
5275	utf-8	0.99
5276	utf-8	0.99
5277	utf-8	0.99
5278	utf-8	0.99
5279	utf-8	0.99
5280	utf-8	0.99
5281	utf-8	0.99
5282	utf-8	0.99
5283	utf-8	0.99
5284	utf-8	0.99
5285	utf-8	0.99
5286	utf-8	0.99
5287	utf-8	0.99
5288	utf-8	0.99
5289	utf-8	0.99
5290	utf-8	0.99
5291	utf-8	0.99
5292	utf-8	0.99
5293	utf-8	0.99
5294	utf-8	0.99
5295	utf-8	0.99
5296	utf-8	0.99
5297	Big5	0.99
5298	Big5	0.99
5299	Big5	0.99
5300	Big5	0.99
5301	Big5	0.99
5302	Big5	0.99
5303	Big5	0.99
5304	Big5	0.99
5305	Big5	0.99
5306	Big5	0.99
5307	Big5	0.99
5308	Big5	0.99
5309	Big5	0.99
5310	Big5	0.99
5311	Big5	0.99
5312	Big5	0.99
5313	Big5	0.99
5314	utf-8	0.99
5315	Big5	0.99
5316	Big5	0.99
5317	Big5	0.99
5318	Big5	0.99
5319	Big5	0.99
5320	Big5	0.99
5321	Big5	0.99
5322	Big5	0.99
5323	Big5	0.99
5324	Big5	0.99
5325	Big5	0.99
5326	Big5	0.99
5327	Big5	0.99
5328	Big5	0.99
5329	Big5	0.99
5330	Big5	0.99
5331	Big5	0.99
5332	Big5	0.99
5333	Big5	0.99
5334	Big5	0.99
5335	Big5	0.99
5336	Big5	0.99
5337	utf-8	0.99
5338	utf-8	0.99
5339	utf-8	0.99
5340	utf-8	0.99
5341	Big5	0.99
5342	utf-8	0.99
5343	utf-8	0.99
5344	Big5	0.99
5345	utf-8	0.99
5346	utf-8	0.99
5347	utf-8	0.99
5348	Big5	0.99
5349	Big5	0.99
5350	utf-8	0.99
5351	utf-8	0.99
5352	Big5	0.99
5353	utf-8	0.99
5354	utf-8	0.99
5355	utf-8	0.99
5356	utf-8	0.99
5357	utf-8	0.99
5358	utf-8	0.99
5359	Big5	0.99
5360	Big5	0.99
5361	utf-8	0.99
5362	utf-8	0.99
5363	Big5	0.99
5364	Big5	0.99
5365	utf-8	0.99
5366	utf-8	0.99
5367	utf-8	0.99
5368	utf-8	0.99
5369	utf-8	0.99
5370	utf-8	0.99
5371	utf-8	0.99
5372	Big5	0.99
5373	utf-8	0.99
5374	utf-8	0.99
5375	utf-8	0.99
5376	utf-8	0.99
5377	utf-8	0.99
5378	utf-8	0.99
5379	utf-8	0.99
5380	utf-8	0.99
5381	utf-8	0.99
5382	utf-8	0.99
5383	utf-8	0.99
5384	utf-8	0.99
5385	utf-8	0.99
5386	Big5	0.99
5387	utf-8	0.99
5388	utf-8	0.99
5389	utf-8	0.99
5390	utf-8	0.99
5391	utf-8	0.99
5392	utf-8	0.99
5393	utf-8	0.99
5394	utf-8	0.99
5395	utf-8	0.99
5396	utf-8	0.99
5397	utf-8	0.99
5398	utf-8	0.99
5399	utf-8	0.99
5400	utf-8	0.99
5401	utf-8	0.99
5402	utf-8	0.99
5403	utf-8	0.99
5404	utf-8	0.99
5405	utf-8	0.99
5406	utf-8	0.99
5407	utf-8	0.99
5408	utf-8	0.99
5409	utf-8	0.99
5410	utf-8	0.99
5411	utf-8	0.99
5412	utf-8	0.99
5413	Big5	0.99
5414	utf-8	0.99
5415	utf-8	0.99
5416	utf-8	0.99
5417	utf-8	0.99
5418	utf-8	0.99
5419	utf-8	0.99
5420	utf-8	0.99
5421	utf-8	0.99
5422	utf-8	0.99
5423	utf-8	0.99
5424	utf-8	0.99
5425	utf-8	0.99
5426	utf-8	0.99
5427	utf-8	0.99
5428	utf-8	0.99
5429	utf-8	0.99
5430	utf-8	0.99
5431	utf-8	0.99
5432	utf-8	0.99
5433	utf-8	0.99
5434	utf-8	0.99
5435	utf-8	0.99
5436	utf-8	0.99
5437	utf-8	0.99
5438	utf-8	0.99
5439	utf-8	0.99
5440	utf-8	0.99
5441	utf-8	0.99
5442	utf-8	0.99
5443	utf-8	0.99
5444	Big5	0.99
5445	utf-8	0.99
5446	utf-8	0.99
5447	utf-8	0.99
5448	utf-8	0.99
5449	utf-8	0.99
5450	Big5	0.99
5451	utf-8	0.99
5452	utf-8	0.99
5453	utf-8	0.99
5454	utf-8	0.99
5455	utf-8	0.99
5456	utf-8	0.99
5457	utf-8	0.99
5458	utf-8	0.99
5459	utf-8	0.99
5460	utf-8	0.99
5461	utf-8	0.99
5462	utf-8	0.99
5463	utf-8	0.99
5464	utf-8	0.99
5465	utf-8	0.99
5466	utf-8	0.99
5467	utf-8	0.99
5468	utf-8	0.99
5469	utf-8	0.99
5470	utf-8	0.99
5471	utf-8	0.99
5472	utf-8	0.99
5473	utf-8	0.99
5474	utf-8	0.99
5475	utf-8	0.99
5476	utf-8	0.99
5477	utf-8	0.99
5478	utf-8	0.99
5479	utf-8	0.99
5480	utf-8	0.99
5481	utf-8	0.99
5482	utf-8	0.99
5483	utf-8	0.99
5484	utf-8	0.99
5485	utf-8	0.99
5486	utf-8	0.99
5487	utf-8	0.99
5488	utf-8	0.99
5489	utf-8	0.99
5490	utf-8	0.99
5491	utf-8	0.99
5492	utf-8	0.99
5493	utf-8	0.99
5494	utf-8	0.99
5495	utf-8	0.99
5496	utf-8	0.99
5497	utf-8	0.99
5498	utf-8	0.99
5499	utf-8	0.99
5500	Big5	0.99
5501	utf-8	0.99
5502	utf-8	0.99
5503	utf-8	0.99
5504	utf-8	0.99
5505	utf-8	0.99
5506	utf-8	0.99
5507	utf-8	0.99
5508	utf-8	0.99
5509	Big5	0.99
5510	utf-8	0.99
5511	utf-8	0.99
5512	Big5	0.99
5513	Big5	0.99
5514	Big5	0.99
5515	Big5	0.99
5516	Big5	0.99
5517	Big5	0.99
5518	utf-8	0.99
5519	utf-8	0.99
5520	utf-8	0.99
5521	utf-8	0.99
5522	utf-8	0.99
5523	utf-8	0.99
5524	utf-8	0.99
5525	utf-8	0.99
5526	utf-8	0.99
5527	utf-8	0.99
5528	utf-8	0.99
5529	utf-8	0.99
5530	utf-8	0.99
5531	utf-8	0.99
5532	utf-8	0.99
5533	Big5	0.99
5534	Big5	0.99
5535	Big5	0.99
5536	Big5	0.99
5537	utf-8	0.99
5538	utf-8	0.99
5539	Big5	0.99
5540	Big5	0.99
5541	utf-8	0.99
5542	utf-8	0.99
5543	Big5	0.99
5544	utf-8	0.99
5545	Big5	0.99
5546	Big5	0.99
5547	utf-8	0.99
5548	Big5	0.99
5549	Big5	0.99
5550	utf-8	0.99
5551	utf-8	0.99
5552	utf-8	0.99
5553	Big5	0.99
5554	Big5	0.99
5555	Big5	0.99
5556	Big5	0.99
5557	Big5	0.99
5558	Big5	0.99
5559	Big5	0.99
5560	Big5	0.99
5561	utf-8	0.99
5562	Big5	0.99
5563	Big5	0.99
5564	Big5	0.99
5565	Big5	0.99
5566	Big5	0.99
5567	Big5	0.99
5568	Big5	0.99
5569	Big5	0.99
5570	Big5	0.99
5571	Big5	0.99
5572	Big5	0.99
5573	Big5	0.99
5574	Big5	0.99
5575	Big5	0.99
5576	Big5	0.99
5577	Big5	0.99
5578	Big5	0.99
5579	Big5	0.99
5580	Big5	0.99
5581	Big5	0.99
5582	Big5	0.99
5583	Big5	0.99
5584	Big5	0.99
5585	Big5	0.99
5586	Big5	0.99
5587	Big5	0.99
5588	Big5	0.99
5589	Big5	0.99
5590	Big5	0.99
5591	Big5	0.99
5592	GB2312	0.99
5593	GB2312	0.99
5594	GB2312	0.99
5595	GB2312	0.99
5596	GB2312	0.99
5597	GB2312	0.99
5598	GB2312	0.99
5599	GB2312	0.99
5600	GB2312	0.99
5601	GB2312	0.99
5602	GB2312	0.99
5603	GB2312	0.99
5604	GB2312	0.99
5605	GB2312	0.99
5606	GB2312	0.99
5607	GB2312	0.99
5608	GB2312	0.99
5609	GB2312	0.99
5610	GB2312	0.99
5611	GB2312	0.99
5612	GB2312	0.99
5613	GB2312	0.99
5614	GB2312	0.99
5615	GB2312	0.99
5616	GB2312	0.99
5617	GB2312	0.99
5618	GB2312	0.99
5619	GB2312	0.99
5620	GB2312	0.99
5621	GB2312	0.99
5622	GB2312	0.99
5623	GB2312	0.99
5624	GB2312	0.99
5625	GB2312	0.99
5626	GB2312	0.99
5627	GB2312	0.99
5628	GB2312	0.99
5629	GB2312	0.99
5630	GB2312	0.99
5631	GB2312	0.99
5632	GB2312	0.99
5633	GB2312	0.99
5634	GB2312	0.99
5635	GB2312	0.99
5636	GB2312	0.99
5637	GB2312	0.99
5638	GB2312	0.99
5639	GB2312	0.99
5640	GB2312	0.99
5641	GB2312	0.99
5642	GB2312	0.99
5643	GB2312	0.99
5644	GB2312	0.99
5645	GB2312	0.99
5646	GB2312	0.99
5647	GB2312	0.99
5648	GB2312	0.99
5649	GB2312	0.99
5650	GB2312	0.99
5651	GB2312	0.99
5652	GB2312	0.99
5653	GB2312	0.99
5654	GB2312	0.99
5655	GB2312	0.99
5656	GB2312	0.99
5657	GB2312	0.99
5658	GB2312	0.99
5659	GB2312	0.99
5660	GB2312	0.99
5661	GB2312	0.99
5662	GB2312	0.99
5663	GB2312	0.99
5664	GB2312	0.99
5665	GB2312	0.99
5666	GB2312	0.99
5667	GB2312	0.99
5668	GB2312	0.99
5669	GB2312	0.99
5670	GB2312	0.99
5671	GB2312	0.99
5672	GB2312	0.99
5673	GB2312	0.99
5674	GB2312	0.99
5675	GB2312	0.99
5676	GB2312	0.99
5677	GB2312	0.99
5678	ascii	1.0
5679	GB2312	0.99
5680	GB2312	0.99
5681	GB2312	0.99
5682	GB2312	0.99
5683	GB2312	0.99
5684	GB2312	0.99
5685	GB2312	0.99
5686	GB2312	0.99
5687	GB2312	0.99
5688	GB2312	0.99
5689	GB2312	0.99
5690	GB2312	0.99
5691	GB2312	0.99
5692	GB2312	0.99
5693	GB2312	0.99
5694	GB2312	0.99
5695	GB2312	0.99
5696	GB2312	0.99
5697	GB2312	0.99
5698	GB2312	0.99
5699	GB2312	0.99
5700	GB2312	0.99
5701	GB2312	0.99
5702	GB2312	0.99
5703	GB2312	0.99
5704	GB2312	0.99
5705	GB2312	0.99
5706	GB2312	0.99
5707	GB2312	0.99
5708	GB2312	0.99
5709	GB2312	0.99
5710	GB2312	0.99
5711	GB2312	0.99
5712	GB2312	0.99
5713	GB2312	0.99
5714	GB2312	0.99
5715	GB2312	0.99
5716	GB2312	0.99
5717	GB2312	0.99
5718	GB2312	0.99
5719	GB2312	0.99
5720	GB2312	0.99
5721	GB2312	0.99
5722	ascii	1.0
5723	GB2312	0.99
5724	GB2312	0.99
5725	GB2312	0.99
5726	GB2312	0.99
5727	GB2312	0.99
5728	GB2312	0.99
5729	GB2312	0.99
5730	GB2312	0.99
5731	GB2312	0.99
5732	GB2312	0.99
5733	GB2312	0.99
5734	GB2312	0.99
5735	GB2312	0.99
5736	GB2312	0.99
5737	GB2312	0.99
5738	GB2312	0.99
5739	GB2312	0.99
5740	GB2312	0.99
5741	GB2312	0.99
5742	GB2312	0.99
5743	GB2312	0.99
5744	GB2312	0.99
5745	GB2312	0.99
5746	GB2312	0.99
5747	GB2312	0.99
5748	GB2312	0.99
5749	GB2312	0.99
5750	GB2312	0.99
5751	GB2312	0.99
5752	GB2312	0.99
5753	GB2312	0.99
5754	GB2312	0.99
5755	GB2312	0.99
5756	GB2312	0.99
5757	GB2312	0.99
5758	GB2312	0.99
5759	GB2312	0.99
5760	GB2312	0.99
5761	GB2312	0.99
5762	GB2312	0.99
5763	GB2312	0.99
5764	GB2312	0.99
5765	GB2312	0.99
5766	GB2312	0.99
5767	GB2312	0.99
5768	GB2312	0.99
5769	GB2312	0.99
5770	GB2312	0.99
5771	GB2312	0.99
5772	GB2312	0.99
5773	GB2312	0.99
5774	GB2312	0.99
5775	GB2312	0.99
5776	GB2312	0.99
5777	GB2312	0.99
5778	GB2312	0.99
5779	GB2312	0.99
5780	GB2312	0.99
5781	GB2312	0.99
5782	GB2312	0.99
5783	GB2312	0.99
5784	GB2312	0.99
5785	GB2312	0.99
5786	GB2312	0.99
5787	GB2312	0.99
5788	GB2312	0.99
5789	GB2312	0.99
5790	GB2312	0.99
5791	GB2312	0.99
5792	GB2312	0.99
5793	GB2312	0.99
5794	GB2312	0.99
5795	GB2312	0.99
5796	ascii	1.0
5797	GB2312	0.99
5798	GB2312	0.99
5799	GB2312	0.99
5800	GB2312	0.99
5801	GB2312	0.99
5802	GB2312	0.99
5803	GB2312	0.99
5804	GB2312	0.99
5805	GB2312	0.99
5806	GB2312	0.99
5807	GB2312	0.99
5808	GB2312	0.99
5809	GB2312	0.99
5810	GB2312	0.99
5811	GB2312	0.99
5812	GB2312	0.99
5813	GB2312	0.99
5814	GB2312	0.99
5815	GB2312	0.99
5816	GB2312	0.99
5817	GB2312	0.99
5818	GB2312	0.99
5819	GB2312	0.99
5820	GB2312	0.99
5821	GB2312	0.99
5822	GB2312	0.99
5823	GB2312	0.99
5824	GB2312	0.99
5825	GB2312	0.99
5826	GB2312	0.99
5827	GB2312	0.99
5828	GB2312	0.99
5829	GB2312	0.99
5830	GB2312	0.99
5831	ascii	1.0
5832	ascii	1.0
5833	GB2312	0.99
5834	GB2312	0.99
5835	ascii	1.0
5836	GB2312	0.99
5837	GB2312	0.99
5838	GB2312	0.99
5839	GB2312	0.99
5840	ascii	1.0
5841	GB2312	0.99
5842	GB2312	0.99
5843	GB2312	0.99
5844	GB2312	0.99
5845	GB2312	0.99
5846	GB2312	0.99
5847	GB2312	0.99
5848	GB2312	0.99
5849	GB2312	0.99
5850	GB2312	0.99
5851	GB2312	0.99
5852	GB2312	0.99
5853	GB2312	0.99
5854	GB2312	0.99
5855	GB2312	0.99
5856	GB2312	0.99
5857	GB2312	0.99
5858	GB2312	0.99
5859	GB2312	0.99
5860	GB2312	0.99
5861	GB2312	0.99
5862	GB2312	0.99
5863	GB2312	0.99
5864	GB2312	0.99
5865	GB2312	0.99
5866	GB2312	0.99
5867	GB2312	0.99
5868	ascii	1.0
5869	ascii	1.0
5870	GB2312	0.99
5871	GB2312	0.99
5872	GB2312	0.99
5873	ascii	1.0
5874	GB2312	0.99
5875	GB2312	0.99
5876	GB2312	0.99
5877	GB2312	0.99
5878	GB2312	0.99
5879	GB2312	0.99
5880	GB2312	0.99
5881	GB2312	0.99
5882	GB2312	0.99
5883	GB2312	0.99
5884	GB2312	0.99
5885	GB2312	0.99
5886	GB2312	0.99
5887	GB2312	0.99
5888	GB2312	0.99
5889	GB2312	0.99
5890	GB2312	0.99
5891	GB2312	0.99
5892	ascii	1.0
5893	GB2312	0.99
5894	GB2312	0.99
5895	ascii	1.0
5896	GB2312	0.99
5897	GB2312	0.99
5898	GB2312	0.99
5899	ascii	1.0
5900	ascii	1.0
5901	ascii	1.0
5902	GB2312	0.99
5903	GB2312	0.99
5904	GB2312	0.99
5905	utf-8	0.99
5906	GB2312	0.99
5907	GB2312	0.99
5908	GB2312	0.99
5909	GB2312	0.99
